date,adj close,close,high,low,open,volume,sp500_close,gold_close,dxy_close,fng_score,hash_rate,google_trends_score,btc_return,btc_log_return,sp500_return,gold_return,dxy_return,btc_vol_7d,btc_vol_14d,target_return,target_direction
2023-06-04,27119.06640625,27119.06640625,27407.01953125,26968.224609375,27075.123046875,9360912318,4282.3701171875,1952.4000244140625,104.0199966430664,52.0,376937174.2812394,18.0,0.001622799291266075,0.0016214839752998166,0.0,0.0,0.0,0.0115315180654815,0.018451361394469807,-0.02886727381753007,0
2023-06-05,25760.09765625,25760.09765625,27129.982421875,25445.16796875,27123.109375,21513292646,4273.7900390625,1958.0,104.0,53.0,351468446.2892638,18.0,-0.05011119223804861,-0.051410345698891795,-0.0020035816359177394,0.0028682521593483834,-0.0001922384513721731,0.020740917074065144,0.022935385045605328,0.042349670221856206,1
2023-06-06,27238.783203125,27238.783203125,27313.8203125,25434.8671875,25732.109375,21929670693,4283.85009765625,1965.5,104.12999725341797,44.0,384577792.6788321,18.0,0.057402171630208665,0.05581511856233619,0.0023538963079141606,0.003830439223697635,0.0012499735905573406,0.03316432680205689,0.02779028985499788,0.03996893216581343,1
2023-06-07,26345.998046875,26345.998046875,27332.181640625,26146.98828125,27235.650390625,19530045082,4267.52001953125,1942.699951171875,104.0999984741211,53.0,343827827.89167106,18.0,-0.03277624957004588,-0.03332542412080894,-0.0038120096998572883,-0.011600126597875904,-0.000288089696419247,0.034825012457206914,0.02779517127036517,0.13972895699662646,1
2023-06-08,26508.216796875,26508.216796875,26797.513671875,26246.6640625,26347.654296875,11904824295,4293.93017578125,1963.5999755859375,103.33999633789062,50.0,392218411.07642484,18.0,0.0061572444403654725,0.006138366063704449,0.0061886426142414575,0.010758235929050786,-0.007300693058313601,0.03466315306686005,0.027806837360536376,0.1284154448867454,1
2023-06-09,26480.375,26480.375,26770.2890625,26339.314453125,26505.923828125,11015551640,4298.85986328125,1962.199951171875,103.55999755859375,50.0,430421503.0643882,18.0,-0.0010503081775867784,-0.001050860137740086,0.001148059539441082,-0.0007129886084077386,0.0021289067979428644,0.03384436112634352,0.02769373635143837,0.1591780233474791,1
2023-06-10,25851.240234375,25851.240234375,26531.044921875,25501.8359375,26481.76171875,19872933189,4298.85986328125,1962.199951171875,103.55999755859375,49.0,392218411.07642484,18.0,-0.02375852931180167,-0.024045314677471934,0.0,0.0,0.0,0.034709107621590476,0.028318573538658534,0.1817110140765581,1
2023-06-11,25940.16796875,25940.16796875,26203.439453125,25668.986328125,25854.03125,10732609603,4298.85986328125,1962.199951171875,103.55999755859375,47.0,415140266.2692028,18.0,0.0034399794195076883,0.0034340762243438776,0.0,0.0,0.0,0.03478298007647509,0.024899338054289195,0.17502175604527426,1
2023-06-12,25902.5,25902.5,26087.919921875,25675.197265625,25934.28515625,11677889997,4338.93017578125,1955.300048828125,103.62999725341797,47.0,399859029.4740175,18.0,-0.001452109670044499,-0.0014531650030546537,0.009321148810237156,-0.003516411433824196,0.0006759337241641905,0.028802950623229174,0.024840691151772194,0.16865672654666541,1
2023-06-13,25918.728515625,25918.728515625,26376.3515625,25728.365234375,25902.94140625,14143474486,4369.009765625,1944.5999755859375,103.33999633789062,45.0,374390301.4820418,18.0,0.0006265231396582749,0.0006263269559741463,0.006932489951473775,-0.005472343361623944,-0.0027984263554323707,0.015009477015416136,0.02486830463292527,0.18401502774334655,1
2023-06-14,25124.67578125,25124.67578125,26041.80078125,24902.15234375,25920.2578125,14265717766,4372.58984375,1955.300048828125,103.01000213623047,46.0,312388214.96659184,18.0,-0.030636253390914137,-0.031115354032620144,0.0008194255259321714,0.0055024546829809395,-0.003193286368824433,0.014405991496152643,0.025637071227312732,0.19747798362447777,1
2023-06-15,25576.39453125,25576.39453125,25735.30859375,24797.16796875,25121.673828125,15837384409,4425.83984375,1957.800048828125,102.12000274658203,41.0,385148460.1631553,18.0,0.017979087727655774,0.017819375410116443,0.01217813742034668,0.0012785761456397537,-0.00863993176576594,0.016674400756566895,0.02620713161337226,0.19036917128021957,1
2023-06-16,26327.462890625,26327.462890625,26463.173828125,25245.357421875,25575.283203125,16324646965,4409.58984375,1958.4000244140625,102.30000305175781,47.0,398160232.4659646,18.0,0.029365685552642073,0.0289427732653721,-0.0036716195284263176,0.0003064539641302044,0.0017626351384112393,0.02121384281531228,0.027179573360375218,0.15762206482789143,1
2023-06-17,26510.67578125,26510.67578125,26769.39453125,26174.4921875,26328.6796875,11090276850,4409.58984375,1958.4000244140625,102.30000305175781,47.0,364329624.47866035,18.0,0.006959002900740696,0.0069349007932065195,0.0,0.0,0.0,0.01865590355953078,0.0272518915091061,0.15387771995745236,1
2023-06-18,26336.212890625,26336.212890625,26675.92578125,26325.890625,26510.45703125,9565695129,4409.58984375,1958.4000244140625,102.30000305175781,49.0,392955523.5448409,22.0,-0.006580854145875503,-0.006602603438313832,0.0,0.0,0.0,0.019064071518722945,0.02727565332011232,0.16268689269861536,1
2023-06-19,26851.029296875,26851.029296875,26984.611328125,26312.83203125,26335.44140625,12826986222,4409.58984375,1958.4000244140625,102.30000305175781,47.0,369534333.3997841,22.0,0.019547852547670663,0.019359247201741925,0.0,0.0,0.0,0.020000319845381025,0.023921429776861614,0.16034432455634295,1
2023-06-20,28327.48828125,28327.48828125,28388.96875,26668.791015625,26841.6640625,22211859147,4388.7099609375,1935.5,102.54000091552734,49.0,353920206.636413,22.0,0.05498705349618893,0.05352849528514009,-0.0047351076976228645,-0.011693231274807592,0.0023460201037150963,0.02714892546655765,0.02350581815299231,0.08649173995499337,1
2023-06-21,30027.296875,30027.296875,30737.330078125,28283.41015625,28311.310546875,33346760979,4365.68994140625,1933.300048828125,102.06999969482422,59.0,314884889.72798514,22.0,0.06000562340273241,0.05827421320682117,-0.005245281583003636,-0.0011366319668689728,-0.004583589004356625,0.024283006696159196,0.02561085095003987,0.016214218104672495,1
2023-06-22,29912.28125,29912.28125,30495.998046875,29679.158203125,29995.935546875,20653160491,4381.89013671875,1912.699951171875,102.38999938964844,65.0,356522561.09697485,22.0,-0.0038303689299371557,-0.0038377235796951737,0.003710798414438443,-0.010655406370437381,0.0031351003799449106,0.026761893485040093,0.025854621496064573,-9.839969577718488e-05,0
2023-06-23,30695.46875,30695.46875,31389.5390625,29845.21484375,29896.3828125,24115570085,4348.330078125,1919.0999755859375,102.9000015258789,65.0,325294307.5702325,22.0,0.02618280743799839,0.02584590576815378,-0.007658808766684566,0.00334606816408467,0.004980976064758336,0.02666101457696789,0.026066204900279735,-0.011506686145654643,0
2023-06-24,30548.6953125,30548.6953125,30804.1484375,30290.146484375,30708.73828125,12147822496,4348.330078125,1919.0999755859375,102.9000015258789,62.0,379943751.2420316,22.0,-0.0047815994828226405,-0.004793067902493928,0.0,0.0,0.0,0.028128164450232498,0.02457507935528736,-0.008385114135142313,0
2023-06-25,30480.26171875,30480.26171875,31041.271484375,30327.943359375,30545.150390625,12703464114,4348.330078125,1919.0999755859375,102.9000015258789,64.0,398160232.4659646,21.0,-0.002240147837737516,-0.0022426607224285255,0.0,0.0,0.0,0.02746419957880884,0.024778163014393235,-0.01013860532437294,0
2023-06-26,30271.130859375,30271.130859375,30636.029296875,29955.744140625,30480.5234375,16493186997,4328.81982421875,1923.699951171875,102.69000244140625,55.0,379943751.2420316,21.0,-0.006861189753050945,-0.006884835938176551,-0.004486838293256468,0.0023969442157556475,-0.00204080739901491,0.02950102090725,0.025042575822486663,0.004735199501329834,1
2023-06-27,30688.1640625,30688.1640625,31006.787109375,30236.650390625,30274.3203125,16428827944,4378.41015625,1914.0,102.48999786376953,59.0,364329624.47866035,21.0,0.013776598074988877,0.013682563415242948,0.011455854954693034,-0.005042341018913099,-0.001947653840507435,0.024492041285083536,0.024850037069357213,-0.0021901893670834838,0
2023-06-28,30086.24609375,30086.24609375,30703.279296875,29921.822265625,30696.560546875,14571500779,4376.85986328125,1912.300048828125,102.91000366210938,62.0,280545974.4417444,21.0,-0.01961401038928634,-0.01980891791303767,-0.00035407668843834283,-0.0008881667564655249,0.004098017436765966,0.01499268361180708,0.023520017700080234,0.010150830704281244,1
2023-06-29,30445.3515625,30445.3515625,30796.25,30057.203125,30086.1875,13180860821,4396.43994140625,1909.199951171875,103.33999633789062,54.0,367574940.3012432,21.0,0.011935868224670187,0.011865197537731036,0.004473544672805918,-0.0016211355839005348,0.0041783369981509555,0.015433239985963356,0.023481118843975374,0.03385401096483065,1
2023-06-30,30477.251953125,30477.251953125,31256.86328125,29600.275390625,30441.353515625,26387306197,4450.3798828125,1921.0999755859375,102.91000366210938,56.0,397786579.2301125,21.0,0.0010477918298796851,0.0010472432791648364,0.012269004495714109,0.0062329901102071705,-0.0041609511420467316,0.011449464860362859,0.02315952272840948,-0.004698048038262126,0
2023-07-01,30590.078125,30590.078125,30641.2890625,30328.865234375,30471.84765625,9086606733,4450.3798828125,1921.0999755859375,102.91000366210938,59.0,334845664.7949681,21.0,0.0037019798257575953,0.0036951443630783326,0.0,0.0,0.0,0.011426794326563686,0.02321684837259325,-0.009619834351926815,0
2023-07-02,30620.76953125,30620.76953125,30766.140625,30264.01953125,30587.26953125,10533418042,4450.3798828125,1921.0999755859375,102.91000366210938,63.0,430515854.7363876,20.0,0.0010033124506771962,0.001002809469143997,0.0,0.0,0.0,0.011374653363666373,0.02287307625991828,-0.01213675307443618,0
2023-07-03,31156.439453125,31156.439453125,31375.61328125,30586.513671875,30624.515625,15271884873,4455.58984375,1921.699951171875,102.98999786376953,62.0,344916211.10459125,20.0,0.01749367929268808,0.017342426317960315,0.0011706778016009611,0.00031230836164808373,0.0007773219202558135,0.01235439672656068,0.022820979796156,-0.03243473256212015,0
2023-07-04,30777.58203125,30777.58203125,31325.197265625,30659.35546875,31156.865234375,12810828427,4455.58984375,1921.699951171875,102.98999786376953,64.0,357504393.99162006,20.0,-0.012159843310882601,-0.012234379050443955,0.0,0.0,0.0,0.012879014907247351,0.01968675788037306,-0.02992501263792724,0
2023-07-05,30514.166015625,30514.166015625,30877.330078125,30225.61328125,30778.724609375,12481622280,4446.81982421875,1919.5999755859375,103.37000274658203,61.0,390233669.4978951,20.0,-0.0085586975402272,-0.008595533521292817,-0.0019683184132291975,-0.0010927697555785931,0.0036897260966559653,0.010452502769899095,0.012447464954482033,-0.019670935367941622,0
2023-07-06,29909.337890625,29909.337890625,31460.052734375,29892.2265625,30507.150390625,21129219509,4411.58984375,1908.699951171875,103.16999816894531,56.0,349951484.25940275,20.0,-0.019821224171432172,-0.020020299639946313,-0.007922511336500904,-0.005678279096005601,-0.0019348415625666249,0.012200484038862798,0.013624669427562023,-0.003922596550081869,0
2023-07-07,30342.265625,30342.265625,30434.64453125,29777.28515625,29907.998046875,13384770155,4398.9501953125,1926.199951171875,102.2699966430664,55.0,440586401.04601073,20.0,0.014474667943441766,0.01437090998029806,-0.0028651005386203243,0.009168544269755774,-0.008723481068644734,0.013796828519315543,0.012182095682633249,-0.01428770974893212,0
2023-07-08,30292.541015625,30292.541015625,30374.4375,30080.16015625,30346.921875,7509378699,4398.9501953125,1926.199951171875,102.2699966430664,58.0,448139310.7782279,20.0,-0.0016387902600796256,-0.0016401345457067653,0.0,0.0,0.0,0.01366944010260785,0.01213108440465196,-0.01719031364788448,0
2023-07-09,30171.234375,30171.234375,30427.58984375,30085.591796875,30291.611328125,7903327692,4398.9501953125,1926.199951171875,102.2699966430664,55.0,425480581.581576,20.0,-0.004004505286051452,-0.004012544787339061,0.0,0.0,0.0,0.013658911039144503,0.012159316967901962,-0.0028734426779646327,0
2023-07-10,30414.470703125,30414.470703125,31026.083984375,29985.39453125,30172.423828125,14828209155,4409.52978515625,1925.0,101.97000122070312,56.0,387716032.92048943,20.0,0.008061862007427312,0.008029538805166095,0.002405026057131332,-0.0006229629333885933,-0.002933366893618894,0.011742696843092301,0.012227688261682796,-0.04068966708576793,0
2023-07-11,30620.951171875,30620.951171875,30788.314453125,30358.09765625,30417.6328125,12151839152,4439.259765625,1931.300048828125,101.7300033569336,57.0,339880937.9497796,20.0,0.006788889103658935,0.006765948365584515,0.0067422110558885695,0.0032727526379869865,-0.0023536124438213735,0.011563590960593326,0.01177418299138029,-0.04551003458556735,0
2023-07-12,30391.646484375,30391.646484375,30959.96484375,30228.8359375,30622.24609375,14805659717,4472.16015625,1956.199951171875,100.5199966430664,64.0,382989765.58074266,20.0,-0.007488490028050299,-0.007516669538967959,0.007411233485312474,0.012892819196508976,-0.011894295428475643,0.011448426651007353,0.0106167753017413,-0.03411048587505705,0
2023-07-13,31476.048828125,31476.048828125,31814.515625,30268.3515625,30387.48828125,23686079548,4510.0400390625,1959.199951171875,99.7699966430664,57.0,321592673.51184636,20.0,0.03568093437476372,0.03505911799946575,0.008470153458069118,0.0015335855612319538,-0.00746120200006728,0.014629322749344618,0.013919931918113642,-0.07197089403978241,0
2023-07-14,30334.068359375,30334.068359375,31582.25390625,29966.38671875,31474.720703125,20917902660,4505.419921875,1960.0999755859375,99.91000366210938,60.0,369831574.5386234,20.0,-0.036280934592069825,-0.036955452769762046,-0.0010244071333035398,0.0004593836445965227,0.001403297822529348,0.02150634881830005,0.01736271022106869,-0.03345486842062051,0
2023-07-15,30295.806640625,30295.806640625,30407.78125,30263.462890625,30331.783203125,8011667756,4505.419921875,1960.0999755859375,99.91000366210938,56.0,369831574.5386234,20.0,-0.001261344778969442,-0.0012621409438578614,0.0,0.0,0.0,0.02150156029599166,0.01732762809298115,-0.03099071376485496,0
2023-07-16,30249.1328125,30249.1328125,30437.560546875,30089.669921875,30297.47265625,8516564470,4505.419921875,1960.0999755859375,99.91000366210938,57.0,415390536.6194682,19.0,-0.001540603578530031,-0.0015417915284865274,0.0,0.0,0.0,0.02144107925529299,0.017323415665550585,-0.032193459058356244,0
2023-07-17,30145.888671875,30145.888671875,30336.400390625,29685.783203125,30249.626953125,13240156074,4522.7900390625,1952.4000244140625,99.83999633789062,54.0,364471696.6467593,19.0,-0.0034131272874816654,-0.003418965294113633,0.0038553825145495324,-0.00392834613937143,-0.0007007038499919904,0.021209858099065396,0.01651358972919753,-0.03037818369588774,0
2023-07-18,29856.5625,29856.5625,30233.65625,29556.427734375,30147.0703125,13138897269,4554.97998046875,1977.199951171875,99.94000244140625,56.0,434150109.2409926,19.0,-0.009597533349379406,-0.009643886494910275,0.007117275205842377,0.012702277426602349,0.0010016637338123857,0.021101462725603093,0.016408887540234486,-0.006056627521168867,0
2023-07-19,29913.923828125,29913.923828125,30184.181640625,29794.26953125,29862.046875,12128602812,4565.72021484375,1977.5,100.27999877929688,50.0,396630963.9979439,19.0,0.0019212301525000086,0.0019193869502834365,0.002357910335732072,0.00015175441813419788,0.00340200449854855,0.02109839228773567,0.016327612089328362,-0.025471912281651354,0
2023-07-20,29792.015625,29792.015625,30195.53125,29638.095703125,29915.25,14655207121,4534.8701171875,1968.300048828125,100.87999725341797,56.0,343032185.0793028,19.0,-0.0040752996439197275,-0.004083626307646249,-0.006756896218903741,-0.0046523141197850615,0.0059832317653056855,0.013063507939744983,0.015473194205715107,-0.020587258855534363,0
2023-07-21,29908.744140625,29908.744140625,30045.998046875,29733.8515625,29805.111328125,10972789818,4536.33984375,1964.300048828125,101.06999969482422,50.0,300153161.94439,19.0,0.0039181140710413676,0.003910458253167224,0.0003240945218980773,-0.002032210486598074,0.0018834501048701213,0.004381452386348884,0.01495314068538052,-0.02790663291730433,0
2023-07-22,29771.802734375,29771.802734375,29991.615234375,29664.12109375,29908.697265625,7873300598,4536.33984375,1964.300048828125,101.06999969482422,52.0,359111818.75489503,19.0,-0.004578641136054662,-0.004589155219131938,0.0,0.0,0.0,0.004465953319972899,0.01498456703573531,-0.024508955260794663,0
2023-07-23,30084.5390625,30084.5390625,30330.640625,29741.52734375,29790.111328125,9220145050,4536.33984375,1964.300048828125,101.06999969482422,54.0,393951025.0520118,18.0,0.010504447141318263,0.010449658783391701,0.0,0.0,0.0,0.006666781178075951,0.015269748645401081,-0.03465845335319406,0
2023-07-24,29176.916015625,29176.916015625,30093.39453125,28934.294921875,30081.662109375,15395817395,4554.64013671875,1960.300048828125,101.3499984741211,55.0,401990841.889808,18.0,-0.03016908602087709,-0.030633538164858885,0.004034153877153557,-0.0020363487759348375,0.002770345108759509,0.013052816619674126,0.017016953562478884,0.00012551392933501937,1
2023-07-25,29227.390625,29227.390625,29353.16015625,29062.43359375,29178.970703125,10266772793,4567.4599609375,1962.0999755859375,101.3499984741211,50.0,369831574.5386234,18.0,0.0017299501204297574,0.0017284554802405464,0.002814673351556163,0.0009181894164052018,0.0,0.013029581484231854,0.01684992559533092,0.018410865663790243,1
2023-07-26,29354.97265625,29354.97265625,29675.552734375,29113.912109375,29225.759765625,13497554655,4566.75,1968.9000244140625,100.88999938964844,51.0,381190141.57452464,18.0,0.004365152978824893,0.004355653333464597,-0.00015543889679858758,0.003465699461157268,-0.004538718218038418,0.01321374674284493,0.016914969688257255,0.007035315167668088,1
2023-07-27,29210.689453125,29210.689453125,29560.966796875,29099.3515625,29353.798828125,10770779217,4537.41015625,1945.4000244140625,101.7699966430664,51.0,358973121.2673339,18.0,-0.004915119656712763,-0.004927238584293436,-0.006424666064487883,-0.011935598409570591,0.008722343728235327,0.013233013322135917,0.012897883517380715,0.007493912257746427,1
2023-07-28,29319.24609375,29319.24609375,29521.513671875,29125.845703125,29212.1640625,11218474952,4582.22998046875,1960.4000244140625,101.62000274658203,52.0,364175630.2712082,18.0,0.0037163327075591113,0.0037094442045335473,0.009877842794752345,0.007710496459214289,-0.0014738518368084819,0.013216314345733735,0.009467408695521866,0.002676356334303076,1
2023-07-29,29356.91796875,29356.91796875,29396.84375,29264.166015625,29319.4453125,6481775959,4582.22998046875,1960.4000244140625,101.62000274658203,52.0,343365594.25571066,18.0,0.001284885528077373,0.0012840607690722545,0.0,0.0,0.0,0.013267837311120079,0.009515000844330473,0.002011344483193289,1
2023-07-30,29275.30859375,29275.30859375,29443.169921875,29059.501953125,29357.09375,8678454527,4582.22998046875,1960.4000244140625,101.62000274658203,52.0,437010756.32545,17.0,-0.002779902682116475,-0.0027837737874393067,0.0,0.0,0.0,0.012091389194284206,0.00951412385336649,0.0002597912409922909,1
2023-07-31,29230.111328125,29230.111328125,29489.873046875,29131.578125,29278.314453125,11656781982,4588.9599609375,1970.5,101.86000061035156,50.0,366776884.7731455,17.0,-0.0015438698273756435,-0.0015450628224417467,0.0014687129405193122,0.005151997276145792,0.0023617187294122655,0.0034468893818582606,0.009510296188135741,0.006100969963751313,1
2023-08-01,29675.732421875,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,4576.72998046875,1940.699951171875,102.30000305175781,53.0,361574375.76927114,17.0,0.015245275282999904,0.01513023382608844,-0.002665087639215691,-0.01512308999143619,0.004319678370015012,0.00667638384778886,0.010300353595492504,-0.01703023731446185,0
2023-08-02,29151.958984375,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,4513.39013671875,1937.4000244140625,102.58999633789062,53.0,400593193.2983291,17.0,-0.01764989082843693,-0.01780750751690934,-0.013839541336347905,-0.0017003796778681801,0.0028347338952285916,0.009894157030219721,0.011247908905345834,-0.015442519240003394,0
2023-08-03,29178.6796875,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,4501.89013671875,1932.0,102.54000091552734,52.0,392789429.79251754,17.0,0.0009166006009861949,0.0009161807791750279,-0.0025479738404268204,-0.0027872531981079085,-0.00048733233402808995,0.009748989807498748,0.011248739936199514,-0.08616321688218953,0
2023-08-04,29074.091796875,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,4478.02978515625,1939.5999755859375,102.0199966430664,54.0,314751794.7344015,17.0,-0.0035843942133476636,-0.0035908335462961935,-0.005300074155050516,0.003933734775329878,-0.005071233351063853,0.009660817849862719,0.011152893235229012,-0.10402853431779735,0
2023-08-05,29042.126953125,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,4478.02978515625,1939.5999755859375,102.0199966430664,50.0,400593193.2983291,17.0,-0.0010994270766331304,-0.0011000318899209226,0.0,0.0,0.0,0.0096021560697312,0.011128822938520942,-0.1014361613305671,0
2023-08-06,29041.85546875,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,4478.02978515625,1939.5999755859375,102.0199966430664,49.0,426605738.3177011,18.0,-9.347950838400898e-06,-9.347994530765627e-06,0.0,0.0,0.0,0.009597675552564359,0.010582293797755967,-0.0982124398850528,0
2023-08-07,29180.578125,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,4518.43994140625,1933.5,102.05000305175781,49.0,379783157.2828315,18.0,0.004776645775930843,0.004765273802377892,0.00902409277936278,-0.0031449657984733426,0.00029412281590635025,0.009843512729137539,0.007089617362183259,-0.10474218457589246,0
2023-08-08,29765.4921875,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,4499.3798828125,1924.0999755859375,102.52999877929688,54.0,325156812.74215025,18.0,0.020044635853149417,0.01984638697905339,-0.004218283044793103,-0.004861662484645701,0.004703534671092635,0.01117566464040473,0.00888847744655348,-0.1254417670630027,0
2023-08-09,29561.494140625,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,4467.7099609375,1915.4000244140625,102.48999786376953,50.0,421650114.697692,18.0,-0.006853508270246889,-0.006877101417061734,-0.007038730380597102,-0.004521569191967556,-0.00039013865213677335,0.008734044225124998,0.009098054289345195,-0.10587602577651134,0
2023-08-10,29429.591796875,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,4468.830078125,1914.4000244140625,102.5199966430664,53.0,330756213.4390739,18.0,-0.004461964714047806,-0.004471948989328098,0.00025071394456976925,-0.000522084153312008,0.00029269957968725,0.009077862507163394,0.009077940567784354,-0.11101814705927837,0
2023-08-11,29397.71484375,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,4464.0498046875,1912.9000244140625,102.83999633789062,51.0,393261324.6401588,18.0,-0.001083159880198692,-0.0010837469218066252,-0.0010696923700230787,-0.0007835353013323498,0.0031213393025979475,0.008902989107232653,0.009040593744708739,-0.11395603001136756,0
2023-08-12,29415.96484375,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,4464.0498046875,1912.9000244140625,102.83999633789062,54.0,434931398.7742153,18.0,0.0006207965516027425,0.0006206039371356436,0.0,0.0,0.0,0.008839047050376888,0.009036367305053328,-0.11583852412201234,0
2023-08-13,29282.9140625,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,4464.0498046875,1912.9000244140625,102.83999633789062,54.0,351591250.5061022,20.0,-0.004523080645381872,-0.004533340724443713,0.0,0.0,0.0,0.009157232236582461,0.009092146412087682,-0.10904723130729232,0
2023-08-14,29408.443359375,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,4489.72021484375,1910.5999755859375,103.19000244140625,50.0,445348917.3077294,20.0,0.004286776125049352,0.004277614074716283,0.005750475751703066,-0.0012023884148516517,0.003403404472765992,0.009127319523145787,0.009146562146457612,-0.11229064144591239,0
2023-08-15,29170.34765625,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,4437.85986328125,1902.5,103.20999908447266,53.0,445348917.3077294,20.0,-0.008096168172366025,-0.008129120118753778,-0.011550909428841738,-0.004239493190328014,0.0001937846941884036,0.004378851503460268,0.008338430863157756,-0.04946650259808727,0
2023-08-16,28701.779296875,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,4404.330078125,1896.0999755859375,103.41999816894531,52.0,424513880.24070114,20.0,-0.016063173634291772,-0.016193584838703763,-0.007555395210577687,-0.0033640075763797794,0.002034677708898869,0.006596302595254337,0.008105072542695806,-0.04893472482480976,0
2023-08-17,26664.55078125,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,4370.35986328125,1884.0999755859375,103.44000244140625,50.0,406283222.8070514,20.0,-0.07097917151940503,-0.07362412009606191,-0.007712913029036983,-0.006328780209119422,0.00019342750739803627,0.026108428650785442,0.020317862307169806,-0.027492611108059117,0
2023-08-18,26049.556640625,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,4369.7099609375,1886.0999755859375,103.37999725341797,37.0,362008769.0396163,20.0,-0.02306411031148714,-0.023334248653811243,-0.00014870682600087726,0.0010615147953483284,-0.0005800965445865724,0.025657271670483844,0.020785404641448787,-0.009552255905267093,0
2023-08-19,26096.205078125,26096.205078125,26249.44921875,25802.408203125,26047.83203125,10631443812,4369.7099609375,1886.0999755859375,103.37999725341797,39.0,364613148.6729948,20.0,0.0017907574452629138,0.0017891559507894222,0.0,0.0,0.0,0.025793355149167564,0.020869198628373987,-0.00871415017314614,0
2023-08-20,26189.583984375,26189.583984375,26260.681640625,26004.314453125,26096.861328125,9036580420,4369.7099609375,1886.0999755859375,103.37999725341797,37.0,421909500.6073226,19.0,0.00357825614760654,0.003571869420107809,0.0,0.0,0.0,0.0265981029220144,0.020988628974502186,-0.008400957352215466,0
2023-08-21,26124.140625,26124.140625,26220.201171875,25846.087890625,26188.69140625,13371557893,4399.77001953125,1893.300048828125,103.33000183105469,38.0,429722639.5074582,19.0,-0.002498831574187843,-0.002501958864606914,0.006879188518795987,0.0038174398681865007,-0.00048360827714788446,0.025870188005344397,0.020759570759995145,-0.011932434978423334,0
2023-08-22,26031.65625,26031.65625,26135.5078125,25520.728515625,26130.748046875,14503820706,4387.5498046875,1896.4000244140625,103.55999755859375,37.0,380936887.22817194,19.0,-0.0035401882238949023,-0.0035464695192522202,-0.002777466728829614,0.0016373398330900013,0.0022258368669643147,0.0261717045211557,0.01923930810733759,-0.009667991375884921,0
2023-08-23,26431.640625,26431.640625,26786.8984375,25804.998046875,26040.474609375,16985265785,4436.009765625,1918.5,103.36000061035156,37.0,392623891.9211836,19.0,0.015365306423789304,0.015248455549160829,0.011044879965972587,0.01165364654156531,-0.0019312181629690395,0.02869794785723567,0.02034561387470668,-0.025666371092884055,0
2023-08-24,26162.373046875,26162.373046875,26554.91015625,25914.92578125,26431.51953125,12871532023,4376.31005859375,1918.199951171875,103.9800033569336,41.0,384329020.9651023,19.0,-0.01018731988472621,-0.01023956576112509,-0.013457974663146133,-0.00015639761695329657,0.005998478549930741,0.011954254049807097,0.02033171570251125,0.002974587415505603,1
2023-08-25,26047.66796875,26047.66796875,26248.103515625,25786.8125,26163.6796875,12406045118,4405.7099609375,1911.0999755859375,104.08000183105469,39.0,373269193.0236605,19.0,-0.004384352975912553,-0.004393992436939317,0.006717966037625089,-0.003701374083343034,0.0009617087025648452,0.008102286886443462,0.02026221520955392,-0.00545206857079783,0
2023-08-26,26008.462890625,26008.462890625,26107.384765625,25983.87890625,26047.234375,6034817316,4405.7099609375,1911.0999755859375,104.08000183105469,38.0,378799106.9943814,19.0,-0.0015051281432193475,-0.0015062619864454853,0.0,0.0,0.0,0.008077803903776496,0.02019721745569682,-0.004336479119289027,0
2023-08-27,26089.693359375,26089.693359375,26165.373046875,25965.09765625,26008.2421875,6913768611,4405.7099609375,1911.0999755859375,104.08000183105469,38.0,320735010.301812,18.0,0.0031232321991347956,0.003118365040993392,0.0,0.0,0.0,0.008041705502874275,0.020416928076513068,-0.009868525219077884,0
2023-08-28,26106.150390625,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166,4433.31005859375,1917.9000244140625,104.05999755859375,39.0,326264924.27253294,18.0,0.0006307866874213364,0.0006305878251208892,0.006264619755036449,0.0035581858170659064,-0.0001922009234147648,0.008000126167876931,0.020270369275788725,-0.03614075915569759,0
2023-08-29,27727.392578125,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712,4497.6298828125,1936.5,103.55000305175781,39.0,436863203.68695074,18.0,0.062101924766441385,0.060249892570851026,0.01450830719454621,0.009698094451831452,-0.004900965969644289,0.02456931211079141,0.02765479320858383,-0.06830966246783965,0
